"Post_Title","Address","Price","Beds","Baths","SQFT","Pets","Desc","Scrape_Date","Scrape_Zip","link"
"23 Worcester Sq #2LOFT","Boston, MA 02118","$2,300",NA,NA,"800"," Cats allowed ","23 Worcester SqSpectacular & unique sun-lit space.Loft-like open layout.Dramatically high ceilings.Original crown molding & detail.Original plank wood floors currently being refinished!Huge windows w great natural light.Calming views of park & water fountains.Dishwasher/Disposal.Gas cooking.Accent walls of exposed brick.Laundromat directly across the street.Available NOW.Lease Details: Rent includes heat & hot water.","2018-11-09 11:00:07",2118,"No Link"
"Aguadilla St and Pembroke St","Boston, MA 02118","$3,000","2",NA,NA," No pets allowed ","Boston, MAbeautiful 2 bedrooms apartment in the South End with Exposed brick and fire place. Large living room and hardwood floor, updated kitchen with microwave and dishwasher. the bedrooms gets plenty of sunlights.","2018-11-09 11:00:17",2118,"No Link"
"16 Worcester St #PENTHOUSE","Boston, MA 02118","$4,250","2",NA,"900"," Cats, small dogs ","16 Worcester StLease Details: Required Monies: first and last","2018-11-09 11:00:38",2118,"No Link"
"Deacon St and Deblois St","Boston, MA 02118","$3,150","2","1.5",NA," Cats allowed ","Boston, MAlarge 2 bedrooms apartment in the South end with brand new stainless appliances, hardwood floors. Dishwasher A/C granite counter top. feel free to contact me at 857-222-8569","2018-11-09 11:00:48",2118,"No Link"
"482 Columbus Ave #CH2","Boston, MA 02118","$3,250",NA,NA,NA," No pets allowed ","482 Columbus AveAmazing renovated 1 bed 1 bath unit in a Prime South End location. ~Modern open kitchen~Stainless steel appliances~Granite countertops ~Large open living space ~Good size bedroom~Plush Modern bathroom ~Immaculate refinished hardwood floors with high ceilings beautiful decorative crown molding and two decorative marble fire places ~Large windows let in lots of sunlight~Close to many amenities ~AMAZING UNIT DON'T MISS OUT CALL, TEXT, OR EMAIL TODAY FOR A SHOWING OR MORE INFO","2018-11-09 11:00:59",2118,"No Link"
"Aguadilla St and Pembroke St","Boston, MA 02118","$3,200","2",NA,"1,000"," No pets allowed ","Tremont St, Boston2 bed 1 bath in South End. Hardwood flooring. High ceilings. Exposed brick. Large open kitchen/living room layout. Natural sunlight. In unit laundry. Decorative fireplace. Great views of South End!Call/Text Jake to schedule an appointment at 781 364 5148Lease Details: 12 Months","2018-11-09 11:01:13",2118,"No Link"
"482 Columbus Ave #O2","Boston, MA 02118","$3,250",NA,NA,"900"," No pets allowed ","482 Columbus AveGorgeous 1bedroom apartment in the South End on Columbus ave available asap or 11/1. This unit has high ceilings, hardwood floors throughout, and beautiful details such as crown molded ceilings and two decorative marble fire places. The unit opens up into a large open concept living area with large windows and modern kitchen that has stainless steel appliances (including wine fridge), granite countertops and tons of cabinet space. The bedroom is large and leads into a massive bathroom with tons of storage space and walk in shower.","2018-11-09 11:01:21",2118,"No Link"
"E Springfield St and Washington St","Boston, MA 02118","$2,500",NA,NA,NA," Cats, small dogs ","Boston, MABeautiful 1 bedroom apartment in South end near BMC with outdoor space laundry in Unit and hardwood floor and dishwasher in the kitchen.","2018-11-09 11:01:33",2118,"No Link"
"37 Worcester Sq #3A","Boston, MA 02118","$3,000",NA,NA,"762"," No pets allowed ","1 bed, 1.0 bath, 762 sqft, $3,000Fully renovated, sunny 1 bedroom apartment on the second floor overlooking beautiful Worcester Square. Enjoy a large private deck (7' x 15) and an off-street parking space! Unit features an expansive bow-front living room with original marble mantle, renovated open kitchen offering a breakfast bar, abundance of cabinets, granite counters, gas stove, dishwasher, and a wine cooler. Great layout offering multiple options for a separate dining area. Elegant tall windows, 10 foot ceilings with crown moldings, decorative fireplaces in living room and bedroom, hardwood floors throughout, central air and extra storage space. Great urban living within short walking distance to BU Medical Campus and Boston Medical Center, public transportation, eclectic fine dining options, art galleries etc. No pets per building restrictions. Flexible 6-12 month lease option. No fee to listing agent and no last month rent required.","2018-11-09 11:01:43",2118,"No Link"
"7 Hanson St #1","Boston, MA 02118","$5,750","2","2.5","1,255"," Cats, small dogs ","7 Hanson StBeautiful 2 bed 2.5 Bath Parlor Duplex in Prime location South End Eight Streets Neighborhood. The unit is beyond convenient as you overlook Ringold Park and are walking distance to all the restaurants/cafes and shopping the South End offers. The top level features the master en-suite with double french door California closets, marble bath and full wall windows that over look your private 500 sqft patio. The second large bedroom on this level rivals the master with it's own en-suite bath and double french door closets with ample overhead storage. The bottom level features an open living concept living, dining room and kitchen with exposed brick, decorative fireplace, additional large California closet, plenty of built-ins, in-unit W/D and a half bath. This level has two sets of doors that lead out to your private patio that is perfect for entertaining with LED light surround, Bluestone wall and wired speakers. Very convenient access to 93 and 90.Lease Details: No fee, rental by owner. First, Last and Security due at signing. Rent includes heat/hot water/laundry","2018-11-09 11:01:52",2118,"No Link"
"752 Tremont St #3","Boston, MA 02118","$3,000","2",NA,NA," No pets allowed ","752 Tremont Street2 bed 1 bath available in the South End! Unit features hardwood floors throughout, exposed brick, spacious living room, eat-in kitchen, modern bath and laundry in unit!Lease Details: 2 bed in South End. Hardwood floors. Updated kitchen and bath. Laundry in unit","2018-11-09 11:02:02",2118,"No Link"
"201 W Brookline St #103","Boston, MA 02118","$12,475","3","3","2,069"," No pets allowed ","3 bed, 3.0 bath, 2069 sqft, $12,475Brand New Luxury Residence at 201 W. Brookline St. in the South End has never been lived in and is available for rent for the first time. This unit has 3 full bedrooms, 3 full bathrooms and spans 2,069 square feet all on one floor. This small boutique building was formerly the Concord Baptist Church, but has been turned into a boutique 9 unit luxury condo building with direct elevator access to 2 garage parking spaces. Unit 103 offers a contemporary, open-concept floor plan with an oversized kitchen/living/dining area. The kitchen has top of the line appliances, the living area boasts a gorgeous gas fireplace, and there are oversized windows with electric shades throughout. This is a perfect home for easy living in the city of Boston. This fantastic location is within easy walking distance to the Back Bay train station and some of the best restaurants in Boston including Aquitaine, Kava, SRV, The Buttery and many more. Dont miss out. on this one!","2018-11-09 11:02:12",2118,"No Link"
"752 Tremont St #3A","Boston, MA 02118","$3,300","2",NA,"1,000"," No pets allowed ","752 Tremont St2 Bed in South End on Tremont St.Dishwasher and disposal in the unit. Luxurious spacious living room with exposed brick and gleaming hardwood floors that opens up into the kitchen area. Laundry in the unit! Natural sunlight. Call/text Jake to schedule an appointment at 781-364-5148Lease Details: 12 Months","2018-11-09 11:02:23",2118,"No Link"
"Massachusetts Ave and Tremont St","Boston, MA 02118","$6,400","4","2","1,000"," No pets allowed ","Massachusetts Ave, Boston4 bed 2 bath in South End. H&HW included. Parking for rent. 2 floor duplex with spacious living room and very high ceilings. Laundry in the building. Modern bathrooms with marble baths. Modern kitchen with dishwasher and disposal. Call/Text Jake to schedule an appointment at 781-364-5148Lease Details: 12 Months","2018-11-09 11:02:37",2118,"No Link"
"611 Tremont St #4","Boston, MA 02118","$2,700","2","2.5","1,386"," No pets allowed ","2 bed, 2.5 bath, 1386 sqft, $2,700HUGE Penthouse duplex in the heart of the South End with breathtaking views of Montgomery Park! Very spacious bedrooms, laundry in-unit, open floor plan, wall of windows, and 2.5 baths! New stainless steel kitchen appliances!","2018-11-09 11:02:48",2118,"No Link"
"167 W Springfield St #2","Boston, MA 02118","$3,150",NA,NA,"9,999"," No pets allowed ","1 bed, 1.0 bath, 9999 sqft, $3,150Wonderfully renovated one bedroom with deeded parking and large private deck. Heat and hot water are included in the rent. Sunny floor-through has hardwood floors, large living room/dining room, high ceilings with original detail and ornamental marble fireplace. Kitchen features granite countertops, stainless appliances, gas convection oven and lots of cabinet storage. Bedroom has closet with organizers for extra storage. Tile bath with granite vanity and window. Laundry is located in building (no charge). Pet-friendly, with restrictions. Close to several bus lines, Orange line subway, Boston Medical Center, and all of the South End shops and restaurants. 1st/Security/One Month Broker Fee due at lease signing.","2018-11-09 11:03:02",2118,"No Link"
"163 W Newton St #PENTHOUSE","Boston, MA 02118","$7,250","4","2.5","2,000"," No pets allowed ","4 bed, 2.5 bath, 2000 sqft, $7,250Absolutely stunning! Fully renovated 4.5 bed, 2.5 bath triplex, located in the heart of the South End. This oversized, open concept brownstone features its main living area on the parlor level with a grand stairway and entry, half bath, large living room with cathedral ceilings, fireplace, bay windows and French doors that lead into the dining room, modern kitchen with large island, stainless steel appliances and more! On the second floor you will find a full bath with double vanity, tiled shower and tub, enormous master bed and second bed, both with fireplaces and double walk-in closets. The third floor features another full bath with laundry, glass enclosed shower, 2 more sizable bedrooms and extra room all with large closets and built in shelving. Brand new hardwood flooring throughout, new forced hot air heating system, tons of windows, recessed lighting, and original detailing throughout. One deeded parking spot in the rear and pets considered on a case by case basis. Available now, call today to schedule a showing!","2018-11-09 11:03:17",2118,"No Link"
"Columbus Ave and Wellington St","Boston, MA 02118","$3,075","2",NA,NA," No pets allowed ","Columbus Ave, Boston2 Bed 2 Bath in South End. Cats ok. Hot water included. Lots of natural sunlight. Call/Text Jake to schedule an appointment at 781-364-5148Lease Details: 12 Months","2018-11-09 11:03:24",2118,"No Link"
"35 Union Park #1-J","Boston, MA 02118","$7,500","3","4","2,145"," No pets allowed ","35 Union ParkAn extraordinary offering at this masterfully restored residence overlooking desirable Union Park. Architecturally designed, this garden level duplex combines old world charm and modern edge, defining living space and attention to detail like no other. This home features 3 bedrooms and 4 full marble baths. The entry level denotes open concept living with private entrance, an elegant bow front living room with fountain views of the Park, a dining room with dramatic adjacent study, a stunning chef's kitchen, a family room with gas fireplace, and discreet full bath. A lovely deck overlooks serene upper and lower patios. Generous closets exist throughout, and on the garden level a full size washer/dryer is cleverly concealed. The impressive master is lavishly appointed including an en suite bath with soaking tub and shower. The airy 2nd and 3rd bedrooms include an en suite and 3rd bath and open to the lower patio with 885 sq. ft. of charming garden beyond. An exercise room completes this remarkable unit.Lease Details: Extraordinary Three Bedroom on Desirable Union Park","2018-11-09 11:03:38",2118,"No Link"
"530 Massachusetts Ave #1A","Boston, MA 02118","$2,700",NA,NA,"754"," No pets allowed ","Rental - 530 Massachusetts Avenue, Unit 1A, Boston, MA 02118 (LB-79) - 1True South End style stately parlor level one bedroom with soaring ceilings, beautiful original details including ornate crown moldings and elegant original marble mantle. Enjoy renovated open kitchen featuring granite counters, stainless steel appliances and a large island ideal for entertaining and cooking. Hardwood floors throughout, central air. Apartment has just been freshly painted, floors were refinished, new recess lights and new light fixtures installed in bedroom and living areas. Washer and dryer in the lower level of the building. Apartment is conveniently located on the South End side of Historic Chester Park with close proximity to public transportation, BU Medical Campus, Boston Medical Center, and Tufts Medical. Walk to everything South End has to offer, from popular restaurants, coffee shops, shops, art galleries and more. No pets per building restrictions. Flexible 6-12 month lease option. No fee to listing agent and no last month rent required.","2018-11-09 11:03:47",2118,"No Link"
"E Springfield St and Washington St","Boston, MA 02118","$6,200","3","2.5","2,200"," No pets allowed ","Washington St, BostonAvailable now....................... This is truly breathtaking. Gorgeous, gigantic duplex penthouse in the Porter House. 2200 square feet with private outdoor space and one parking spot. Ultra Modern and immaculate with phenomenal lighting and fixtures throughout, as well as hardwood flooring. Master bedroom has a walk-in closet and there are large closets in each of the other bedrooms. Beautiful kitchen and separate very large, formal dining room that accommodates seating for 8 to 10. Also has a fire place Separate incredibly large living room also with wood burning fireplace. Bathrooms are very pretty, all have lovely vanities and great lighting. Laundry in unit.............call 617.371.6398...........Convenient to all of the South End, Washington Street, Shawmut Ave, Tremont, Boston Medical Center, Foodies, Gallos, Chops, Elephant Walk, Burro Bar, and endless happinessLease Details: Sensational South end Duplex 3 bed, 2.5 bath Penthouse w/Deck near Stella and Toro Now","2018-11-09 11:03:55",2118,"No Link"
